station,station_type,rain_condition,year,month,day,PM2.5,NO2,RAIN
Tiantan,Urban,No Rain,2016,2,22,67.29166666666667,46.041666666666664,0.0
Tiantan,Urban,No Rain,2016,2,23,11.666666666666666,20.375,0.0
Tiantan,Urban,No Rain,2016,2,24,27.8125,39.354166666666664,0.0
Tiantan,Urban,No Rain,2016,2,25,20.75,36.666666666666664,0.0
Tiantan,Urban,No Rain,2016,2,26,32.083333333333336,34.833333333333336,0.0
Tiantan,Urban,No Rain,2016,2,27,19.083333333333332,34.5,0.0
Tiantan,Urban,No Rain,2016,2,28,32.291666666666664,36.208333333333336,0.0
Tiantan,Urban,No Rain,2016,2,29,30.916666666666668,41.25,0.0
Tiantan,Urban,No Rain,2016,3,1,114.66666666666667,83.66666666666667,0.0
Tiantan,Urban,No Rain,2016,3,2,173.91666666666666,116.5,0.0
Tiantan,Urban,No Rain,2016,3,3,268.5416666666667,117.25,0.0
Tiantan,Urban,No Rain,2016,3,4,293.8125,113.89583333333333,0.0
Tiantan,Urban,No Rain,2016,3,5,66.625,21.333333333333332,0.0
Tiantan,Urban,No Rain,2016,3,6,78.20833333333333,80.5,0.0
Tiantan,Urban,No Rain,2016,3,7,38.041666666666664,41.291666666666664,0.0
Tiantan,Urban,No Rain,2016,3,8,10.0,21.083333333333332,0.0
Tiantan,Urban,No Rain,2016,3,9,9.041666666666666,18.666666666666668,0.0
Tiantan,Urban,No Rain,2016,3,10,9.666666666666666,20.833333333333332,0.0
Tiantan,Urban,No Rain,2016,3,11,19.291666666666668,38.416666666666664,0.0
Tiantan,Urban,No Rain,2016,3,12,98.58333333333333,81.08333333333333,0.0
Tiantan,Urban,No Rain,2016,3,13,27.75,37.833333333333336,0.0
Tiantan,Urban,No Rain,2016,3,14,74.1875,67.3125,0.0
Tiantan,Urban,No Rain,2016,3,15,133.91666666666666,76.375,0.0
Tiantan,Urban,No Rain,2016,3,16,230.72916666666666,89.39583333333333,0.0
Tiantan,Urban,No Rain,2016,3,17,258.6666666666667,96.20833333333333,0.0
Tiantan,Urban,No Rain,2016,3,18,184.45833333333334,84.83333333333333,0.0
Tiantan,Urban,No Rain,2016,3,19,66.70833333333333,36.5,0.0
Tiantan,Urban,No Rain,2016,3,20,58.5,58.916666666666664,0.0
Tiantan,Urban,No Rain,2016,3,21,124.83333333333333,79.33333333333333,0.0
Tiantan,Urban,No Rain,2016,3,22,107.0,77.58333333333333,0.0
Tiantan,Urban,No Rain,2016,3,23,18.145833333333332,33.5625,0.0
Tiantan,Urban,No Rain,2016,3,24,10.291666666666666,38.541666666666664,0.0
Tiantan,Urban,No Rain,2016,3,25,18.791666666666668,44.833333333333336,0.0
Tiantan,Urban,No Rain,2016,3,26,12.583333333333334,37.041666666666664,0.0
Tiantan,Urban,No Rain,2016,3,27,14.25,45.916666666666664,0.0
Tiantan,Urban,No Rain,2016,3,28,85.16666666666667,73.16666666666667,0.0
Tiantan,Urban,No Rain,2016,3,29,17.6875,28.833333333333332,0.0
Tiantan,Urban,No Rain,2016,3,30,29.25,42.958333333333336,0.0
Tiantan,Urban,No Rain,2016,3,31,151.95833333333334,78.625,0.0
Tiantan,Urban,No Rain,2016,4,1,38.041666666666664,29.208333333333332,0.0
Tiantan,Urban,No Rain,2016,4,2,8.458333333333334,18.375,0.0
Tiantan,Urban,No Rain,2016,4,3,15.458333333333334,21.541666666666668,0.0
Tiantan,Urban,No Rain,2016,4,4,74.91666666666667,47.291666666666664,0.0
Tiantan,Urban,No Rain,2016,4,5,120.0625,54.354166666666664,0.0
Tiantan,Urban,No Rain,2016,4,6,142.41666666666666,66.75,0.0
Tiantan,Urban,No Rain,2016,4,7,96.91666666666667,47.916666666666664,0.0
Tiantan,Urban,No Rain,2016,4,8,27.75,26.791666666666668,0.0
Tiantan,Urban,No Rain,2016,4,9,76.08333333333333,57.5,0.0
Tiantan,Urban,No Rain,2016,4,10,59.916666666666664,39.0,0.0
Tiantan,Urban,No Rain,2016,4,11,39.291666666666664,43.666666666666664,0.0
Tiantan,Urban,No Rain,2016,4,12,71.43478260869566,64.8695652173913,0.008695652173913044
Tiantan,Urban,No Rain,2016,4,13,130.70833333333334,75.25,0.0
Tiantan,Urban,No Rain,2016,4,14,29.541666666666668,24.875,0.0
Tiantan,Urban,No Rain,2016,4,15,62.666666666666664,64.875,0.0
Tiantan,Urban,No Rain,2016,4,16,28.45,25.25,0.01
Tiantan,Urban,No Rain,2016,4,17,21.833333333333332,18.291666666666668,0.0
Tiantan,Urban,No Rain,2016,4,18,28.125,26.083333333333332,0.0
Tiantan,Urban,No Rain,2016,4,19,70.33333333333333,72.375,0.0
Tiantan,Urban,No Rain,2016,4,20,77.5625,48.0625,0.0
Tiantan,Urban,No Rain,2016,4,21,132.29999999999998,65.85416666666667,0.0
Tiantan,Urban,No Rain,2016,4,22,38.90833333333334,29.354166666666668,0.0
Tiantan,Urban,No Rain,2016,4,23,13.375,36.291666666666664,0.0
Tiantan,Urban,No Rain,2016,4,24,66.66666666666667,51.166666666666664,0.0
Tiantan,Urban,No Rain,2016,4,25,64.75,28.75,0.0
Tiantan,Urban,No Rain,2016,4,26,61.895833333333336,40.833333333333336,0.0
Tiantan,Urban,No Rain,2016,4,27,73.27083333333333,54.479166666666664,0.0
Tiantan,Urban,No Rain,2016,4,28,72.25,46.083333333333336,0.0
Tiantan,Urban,No Rain,2016,4,29,101.95833333333333,63.375,0.0
Tiantan,Urban,No Rain,2016,4,30,130.41666666666666,60.625,0.0
Tiantan,Urban,No Rain,2016,5,1,151.5,35.75,0.0
Tiantan,Urban,No Rain,2016,5,2,41.0,20.933333333333334,0.006666666666666667
Tiantan,Urban,No Rain,2016,5,3,17.833333333333332,25.916666666666668,0.0
Tiantan,Urban,No Rain,2016,5,4,18.875,52.125,0.0
Tiantan,Urban,No Rain,2016,5,5,45.125,45.541666666666664,0.0
Tiantan,Urban,No Rain,2016,5,6,65.16666666666667,17.25,0.0
Tiantan,Urban,No Rain,2016,5,7,19.708333333333332,27.916666666666668,0.0
Tiantan,Urban,No Rain,2016,5,8,52.375,41.875,0.0
Tiantan,Urban,No Rain,2016,5,9,28.5,37.291666666666664,0.0
Tiantan,Urban,No Rain,2016,5,10,33.041666666666664,33.375,0.0
Tiantan,Urban,No Rain,2016,5,11,119.3913043478261,26.782608695652176,0.0
Tiantan,Urban,No Rain,2016,5,12,16.352941176470587,24.294117647058822,0.0058823529411764705
Tiantan,Urban,No Rain,2016,5,13,32.875,39.958333333333336,0.0
Tiantan,Urban,No Rain,2016,5,14,38.958333333333336,32.5,0.0
Tiantan,Urban,No Rain,2016,5,15,30.625,31.5,0.0
Tiantan,Urban,No Rain,2016,5,16,19.791666666666668,41.291666666666664,0.0
Tiantan,Urban,No Rain,2016,5,17,57.166666666666664,53.083333333333336,0.0
Tiantan,Urban,No Rain,2016,5,18,51.125,25.083333333333332,0.0
Tiantan,Urban,No Rain,2016,5,19,75.45833333333333,31.458333333333332,0.0
Tiantan,Urban,No Rain,2016,5,20,81.625,46.666666666666664,0.0
Tiantan,Urban,No Rain,2016,5,21,69.5,45.458333333333336,0.0
Tiantan,Urban,No Rain,2016,5,22,45.083333333333336,46.958333333333336,0.0
Tiantan,Urban,No Rain,2016,5,23,63.73913043478261,49.608695652173914,0.004347826086956522
Tiantan,Urban,No Rain,2016,5,24,16.9375,28.916666666666668,0.0
Tiantan,Urban,No Rain,2016,5,25,12.708333333333334,23.541666666666668,0.004166666666666667
Tiantan,Urban,No Rain,2016,5,26,29.333333333333332,33.875,0.0
Tiantan,Urban,No Rain,2016,5,27,54.375,55.708333333333336,0.0
Tiantan,Urban,No Rain,2016,5,28,42.791666666666664,32.708333333333336,0.0
Tiantan,Urban,No Rain,2016,5,29,41.791666666666664,28.541666666666668,0.0
Tiantan,Urban,No Rain,2016,5,30,85.625,55.708333333333336,0.0
Tiantan,Urban,No Rain,2016,5,31,44.916666666666664,27.958333333333332,0.0
Tiantan,Urban,No Rain,2016,6,1,36.541666666666664,40.333333333333336,0.0
Tiantan,Urban,No Rain,2016,6,2,48.041666666666664,48.875,0.0
Tiantan,Urban,No Rain,2016,6,3,81.20833333333333,55.166666666666664,0.0
Tiantan,Urban,No Rain,2016,6,4,83.20833333333333,28.916666666666668,0.0
Tiantan,Urban,No Rain,2016,6,5,71.20833333333333,35.0,0.0
Tiantan,Urban,No Rain,2016,6,6,98.13636363636364,31.545454545454547,0.0
Tiantan,Urban,No Rain,2016,6,7,61.8421052631579,17.68421052631579,0.005263157894736842
Tiantan,Urban,No Rain,2016,6,8,137.125,32.416666666666664,0.0
Tiantan,Urban,No Rain,2016,6,9,115.63636363636364,40.40909090909091,0.0
Tiantan,Urban,No Rain,2016,6,10,53.578947368421055,16.63157894736842,0.005263157894736842
Tiantan,Urban,No Rain,2016,6,11,9.5,12.958333333333334,0.0
Tiantan,Urban,No Rain,2016,6,12,69.375,30.083333333333332,0.0
Tiantan,Urban,No Rain,2016,6,13,57.36842105263158,39.78947368421053,0.0
Tiantan,Urban,No Rain,2016,6,14,42.18181818181818,25.90909090909091,0.009090909090909092
Tiantan,Urban,No Rain,2016,6,15,21.73913043478261,31.217391304347824,0.004347826086956522
Tiantan,Urban,No Rain,2016,6,16,29.8125,49.208333333333336,0.0
Tiantan,Urban,No Rain,2016,6,17,30.043478260869566,56.0,0.004347826086956522
Tiantan,Urban,No Rain,2016,6,18,48.375,53.5,0.0
Tiantan,Urban,No Rain,2016,6,19,68.66666666666667,39.458333333333336,0.0
Tiantan,Urban,No Rain,2016,6,20,87.27083333333333,27.145833333333332,0.004166666666666667
Tiantan,Urban,No Rain,2016,6,21,105.33333333333333,31.291666666666668,0.0
Tiantan,Urban,No Rain,2016,6,22,52.375,30.0,0.004166666666666667
Tiantan,Urban,No Rain,2016,6,23,72.70833333333333,37.208333333333336,0.0
Tiantan,Urban,No Rain,2016,6,24,17.5,42.166666666666664,0.0
Tiantan,Urban,No Rain,2016,6,25,15.041666666666666,50.895833333333336,0.0
Tiantan,Urban,No Rain,2016,6,26,39.916666666666664,51.541666666666664,0.0
Tiantan,Urban,No Rain,2016,6,27,59.142857142857146,43.04761904761905,0.004761904761904762
Tiantan,Urban,No Rain,2016,6,28,67.25,26.375,0.0125
Tiantan,Urban,No Rain,2016,6,29,115.04545454545455,30.272727272727273,0.004545454545454546
Tiantan,Urban,No Rain,2016,6,30,77.95652173913044,30.608695652173914,0.0
Tiantan,Urban,No Rain,2016,7,1,15.583333333333334,19.625,0.0
Tiantan,Urban,No Rain,2016,7,2,51.041666666666664,39.916666666666664,0.0
Tiantan,Urban,No Rain,2016,7,3,84.0,43.5,0.0
Tiantan,Urban,No Rain,2016,7,4,138.70833333333334,30.875,0.0
Tiantan,Urban,No Rain,2016,7,5,93.20833333333333,24.875,0.0
Tiantan,Urban,No Rain,2016,7,6,64.20833333333333,32.416666666666664,0.0
Tiantan,Urban,No Rain,2016,7,7,107.79166666666667,33.625,0.0
Tiantan,Urban,No Rain,2016,7,8,86.54166666666667,36.833333333333336,0.0
Tiantan,Urban,No Rain,2016,7,9,77.29166666666667,33.833333333333336,0.0
Tiantan,Urban,No Rain,2016,7,10,80.91666666666667,21.541666666666668,0.0
Tiantan,Urban,No Rain,2016,7,11,84.29166666666667,19.166666666666668,0.0
Tiantan,Urban,No Rain,2016,7,12,31.083333333333332,32.625,0.008333333333333333
Tiantan,Urban,No Rain,2016,7,13,21.25,29.333333333333332,0.0
Tiantan,Urban,No Rain,2016,7,14,30.904761904761905,41.42857142857143,0.0
Tiantan,Urban,No Rain,2016,7,15,34.22222222222222,48.22222222222222,0.011111111111111112
Tiantan,Urban,No Rain,2016,7,16,41.458333333333336,53.083333333333336,0.0
Tiantan,Urban,No Rain,2016,7,17,80.54166666666667,47.833333333333336,0.0
Tiantan,Urban,No Rain,2016,7,18,101.0,51.72727272727273,0.004545454545454546
Tiantan,Urban,No Rain,2016,7,19,110.91666666666667,48.416666666666664,0.0
Tiantan,Urban,No Rain,2016,7,20,103.0,24.0,0.0
Tiantan,Urban,No Rain,2016,7,21,30.25,33.6875,0.0125
Tiantan,Urban,No Rain,2016,7,22,73.875,24.166666666666668,0.0
Tiantan,Urban,No Rain,2016,7,23,137.9090909090909,36.36363636363637,0.0
Tiantan,Urban,No Rain,2016,7,24,73.04166666666667,35.916666666666664,0.008333333333333333
Tiantan,Urban,No Rain,2016,7,25,37.05,33.25,0.01
Tiantan,Urban,No Rain,2016,7,26,21.166666666666668,25.0,0.0
Tiantan,Urban,No Rain,2016,7,27,64.42857142857143,37.523809523809526,0.0
Tiantan,Urban,No Rain,2016,7,28,49.854166666666664,22.770833333333332,0.0
Tiantan,Urban,No Rain,2016,7,29,130.54166666666666,18.666666666666668,0.0
Tiantan,Urban,No Rain,2016,7,30,141.95454545454547,17.34090909090909,0.0
Tiantan,Urban,No Rain,2016,7,31,67.8695652173913,30.130434782608695,0.0
Tiantan,Urban,No Rain,2016,8,1,76.45833333333333,31.125,0.0
Tiantan,Urban,No Rain,2016,8,2,60.666666666666664,25.5,0.0
Tiantan,Urban,No Rain,2016,8,3,72.375,34.25,0.0
Tiantan,Urban,No Rain,2016,8,4,99.45833333333333,25.041666666666668,0.0
Tiantan,Urban,No Rain,2016,8,5,62.041666666666664,21.916666666666668,0.0
Tiantan,Urban,No Rain,2016,8,6,102.625,23.916666666666668,0.0
Tiantan,Urban,No Rain,2016,8,7,21.047619047619047,5.285714285714286,0.0
Tiantan,Urban,No Rain,2016,8,8,34.583333333333336,3.7916666666666665,0.0
Tiantan,Urban,No Rain,2016,8,9,40.916666666666664,28.833333333333332,0.0
Tiantan,Urban,No Rain,2016,8,10,80.5,26.541666666666668,0.0
Tiantan,Urban,No Rain,2016,8,11,76.66666666666667,24.0,0.0
Tiantan,Urban,No Rain,2016,8,12,58.65217391304348,40.91304347826087,0.0
Tiantan,Urban,No Rain,2016,8,13,25.208333333333332,51.791666666666664,0.0
Tiantan,Urban,No Rain,2016,8,14,22.666666666666668,46.666666666666664,0.0
Tiantan,Urban,No Rain,2016,8,15,20.05,34.325,0.005
Tiantan,Urban,No Rain,2016,8,16,24.791666666666668,30.333333333333332,0.0
Tiantan,Urban,No Rain,2016,8,17,62.95454545454545,59.81818181818182,0.009090909090909092
Tiantan,Urban,No Rain,2016,8,18,103.45454545454545,41.81818181818182,0.009090909090909092
Tiantan,Urban,No Rain,2016,8,19,20.458333333333332,27.041666666666668,0.0
Tiantan,Urban,No Rain,2016,8,20,59.0,34.708333333333336,0.0
Tiantan,Urban,No Rain,2016,8,21,59.5,37.291666666666664,0.0
Tiantan,Urban,No Rain,2016,8,22,44.458333333333336,28.1875,0.0
Tiantan,Urban,No Rain,2016,8,23,66.625,40.458333333333336,0.0
Tiantan,Urban,No Rain,2016,8,24,83.91666666666667,58.833333333333336,0.0
Tiantan,Urban,No Rain,2016,8,25,21.125,33.291666666666664,0.0
Tiantan,Urban,No Rain,2016,8,26,10.5,40.125,0.0
Tiantan,Urban,No Rain,2016,8,27,19.52173913043478,48.130434782608695,0.0
Tiantan,Urban,No Rain,2016,8,28,8.958333333333334,38.25,0.0
Tiantan,Urban,No Rain,2016,8,29,16.791666666666668,41.583333333333336,0.0
Tiantan,Urban,No Rain,2016,8,30,33.041666666666664,49.208333333333336,0.0
Tiantan,Urban,No Rain,2016,8,31,21.541666666666668,49.958333333333336,0.0
Tiantan,Urban,No Rain,2016,9,1,11.375,36.666666666666664,0.0
Tiantan,Urban,No Rain,2016,9,2,13.958333333333334,42.125,0.0
Tiantan,Urban,No Rain,2016,9,3,19.833333333333332,37.458333333333336,0.0
Tiantan,Urban,No Rain,2016,9,4,71.41666666666667,48.333333333333336,0.0
Tiantan,Urban,No Rain,2016,9,5,28.5,36.875,0.0
Tiantan,Urban,No Rain,2016,9,6,20.151041666666668,47.013020833333336,0.0
Tiantan,Urban,No Rain,2016,9,7,41.49404761904762,45.05654761904762,0.0
Tiantan,Urban,No Rain,2016,9,8,21.125,38.666666666666664,0.004166666666666667
Tiantan,Urban,No Rain,2016,9,9,20.666666666666668,42.541666666666664,0.0
Tiantan,Urban,No Rain,2016,9,10,16.458333333333332,44.0,0.0
Tiantan,Urban,No Rain,2016,9,11,38.5,32.65,0.0
Tiantan,Urban,No Rain,2016,9,12,29.91304347826087,32.91304347826087,0.0
Tiantan,Urban,No Rain,2016,9,13,86.625,54.958333333333336,0.0
Tiantan,Urban,No Rain,2016,9,14,97.95833333333333,46.375,0.0
Tiantan,Urban,No Rain,2016,9,15,82.29166666666667,45.208333333333336,0.0
Tiantan,Urban,No Rain,2016,9,16,149.79166666666666,44.625,0.0
Tiantan,Urban,No Rain,2016,9,17,46.714285714285715,40.095238095238095,0.0
Tiantan,Urban,No Rain,2016,9,18,20.333333333333332,39.19047619047619,0.004761904761904762
Tiantan,Urban,No Rain,2016,9,19,10.625,37.041666666666664,0.0
Tiantan,Urban,No Rain,2016,9,20,18.083333333333332,45.041666666666664,0.0
Tiantan,Urban,No Rain,2016,9,21,68.125,94.25,0.004166666666666667
Tiantan,Urban,No Rain,2016,9,22,107.75,67.91666666666667,0.0
Tiantan,Urban,No Rain,2016,9,23,122.0,49.42857142857143,0.004761904761904762
Tiantan,Urban,No Rain,2016,9,24,127.30434782608695,61.65217391304348,0.004347826086956522
Tiantan,Urban,No Rain,2016,9,25,177.79166666666666,62.875,0.0
Tiantan,Urban,No Rain,2016,9,26,70.625,49.9375,0.00625
Tiantan,Urban,No Rain,2016,9,27,27.208333333333332,29.375,0.0
Tiantan,Urban,No Rain,2016,9,28,15.375,35.166666666666664,0.0
Tiantan,Urban,No Rain,2016,9,29,53.666666666666664,53.666666666666664,0.0
Tiantan,Urban,No Rain,2016,9,30,94.29166666666667,72.79166666666667,0.0
Tiantan,Urban,No Rain,2016,10,1,150.75,89.58333333333333,0.0
Tiantan,Urban,No Rain,2016,10,2,177.3913043478261,76.95652173913044,0.0
Tiantan,Urban,No Rain,2016,10,3,109.33333333333333,52.125,0.0
Tiantan,Urban,No Rain,2016,10,4,30.3,34.3,0.0
Tiantan,Urban,No Rain,2016,10,5,55.75,32.333333333333336,0.004166666666666667
Tiantan,Urban,No Rain,2016,10,6,70.33333333333333,48.05555555555556,0.0
Tiantan,Urban,No Rain,2016,10,7,41.111111111111114,46.77777777777778,0.0
Tiantan,Urban,No Rain,2016,10,8,11.333333333333334,21.0,0.0
Tiantan,Urban,No Rain,2016,10,9,32.791666666666664,46.125,0.0
Tiantan,Urban,No Rain,2016,10,10,85.20833333333333,65.5,0.0
Tiantan,Urban,No Rain,2016,10,11,122.125,61.916666666666664,0.0
Tiantan,Urban,No Rain,2016,10,12,70.20833333333333,60.916666666666664,0.0
Tiantan,Urban,No Rain,2016,10,13,150.04166666666666,65.91666666666667,0.0
Tiantan,Urban,No Rain,2016,10,14,213.16666666666666,71.95833333333333,0.0
Tiantan,Urban,No Rain,2016,10,15,165.7173913043478,81.6086956521739,0.008695652173913044
Tiantan,Urban,No Rain,2016,10,16,107.08333333333333,48.541666666666664,0.0
Tiantan,Urban,No Rain,2016,10,17,65.79166666666667,45.583333333333336,0.0
Tiantan,Urban,No Rain,2016,10,18,118.91666666666667,75.08333333333333,0.0
Tiantan,Urban,No Rain,2016,10,19,210.625,72.45833333333333,0.0
Tiantan,Urban,No Rain,2016,10,20,93.05263157894737,49.78947368421053,0.005263157894736842
Tiantan,Urban,No Rain,2016,10,21,45.77777777777778,39.833333333333336,0.011111111111111112
Tiantan,Urban,No Rain,2016,10,22,13.375,32.125,0.0
Tiantan,Urban,No Rain,2016,10,23,27.875,41.041666666666664,0.0
Tiantan,Urban,No Rain,2016,10,24,63.958333333333336,51.416666666666664,0.004166666666666667
Tiantan,Urban,No Rain,2016,10,25,106.70833333333333,63.625,0.0
Tiantan,Urban,No Rain,2016,10,26,45.875,49.25,0.0
Tiantan,Urban,No Rain,2016,10,27,27.9375,56.4375,0.00625
Tiantan,Urban,No Rain,2016,10,28,10.625,38.083333333333336,0.004166666666666667
Tiantan,Urban,No Rain,2016,10,29,21.541666666666668,43.666666666666664,0.0
Tiantan,Urban,No Rain,2016,10,30,47.166666666666664,50.875,0.0
Tiantan,Urban,No Rain,2016,10,31,7.6875,22.041666666666668,0.0
Tiantan,Urban,No Rain,2016,11,1,40.458333333333336,48.791666666666664,0.0
Tiantan,Urban,No Rain,2016,11,2,112.08333333333333,85.58333333333333,0.0
Tiantan,Urban,No Rain,2016,11,3,196.08333333333334,87.58333333333333,0.0
Tiantan,Urban,No Rain,2016,11,4,231.33333333333334,101.08333333333333,0.0
Tiantan,Urban,No Rain,2016,11,5,191.66666666666666,101.04166666666667,0.0
Tiantan,Urban,No Rain,2016,11,6,67.875,52.416666666666664,0.0
Tiantan,Urban,No Rain,2016,11,7,39.22727272727273,47.63636363636363,0.004545454545454546
Tiantan,Urban,No Rain,2016,11,8,34.875,47.791666666666664,0.0
Tiantan,Urban,No Rain,2016,11,9,159.0,83.08333333333333,0.0
Tiantan,Urban,No Rain,2016,11,10,148.5,61.083333333333336,0.0
Tiantan,Urban,No Rain,2016,11,11,89.95833333333333,63.875,0.0
Tiantan,Urban,No Rain,2016,11,12,70.66666666666667,66.0,0.0
Tiantan,Urban,No Rain,2016,11,13,95.16666666666667,76.08333333333333,0.0
Tiantan,Urban,No Rain,2016,11,14,46.125,43.0,0.0
Tiantan,Urban,No Rain,2016,11,15,33.041666666666664,58.291666666666664,0.0
Tiantan,Urban,No Rain,2016,11,16,98.54166666666667,73.16666666666667,0.0
Tiantan,Urban,No Rain,2016,11,17,103.08333333333333,68.29166666666667,0.0
Tiantan,Urban,No Rain,2016,11,18,181.08333333333334,84.04166666666667,0.0
Tiantan,Urban,No Rain,2016,11,19,128.83333333333334,70.375,0.0
Tiantan,Urban,No Rain,2016,11,20,66.28571428571429,52.19047619047619,0.004761904761904762
Tiantan,Urban,No Rain,2016,11,21,11.571428571428571,18.928571428571427,0.0
Tiantan,Urban,No Rain,2016,11,22,7.916666666666667,27.958333333333332,0.0
Tiantan,Urban,No Rain,2016,11,23,26.166666666666668,45.666666666666664,0.0
Tiantan,Urban,No Rain,2016,11,24,70.41666666666667,73.08333333333333,0.0
Tiantan,Urban,No Rain,2016,11,25,164.66666666666666,103.0,0.0
Tiantan,Urban,No Rain,2016,11,26,277.125,115.125,0.0
Tiantan,Urban,No Rain,2016,11,27,52.333333333333336,51.041666666666664,0.0
Tiantan,Urban,No Rain,2016,11,28,65.20833333333333,77.33333333333333,0.0
Tiantan,Urban,No Rain,2016,11,29,95.04166666666667,84.75,0.0
Tiantan,Urban,No Rain,2016,11,30,94.08333333333333,72.83333333333333,0.0
Tiantan,Urban,No Rain,2016,12,1,27.125,51.25,0.0
Tiantan,Urban,No Rain,2016,12,2,114.04166666666667,90.16666666666667,0.0
Tiantan,Urban,No Rain,2016,12,3,224.16666666666666,114.70833333333333,0.0
Tiantan,Urban,No Rain,2016,12,4,287.2083333333333,98.70833333333333,0.0
Tiantan,Urban,No Rain,2016,12,5,42.333333333333336,42.833333333333336,0.0
Tiantan,Urban,No Rain,2016,12,6,80.3125,93.16666666666667,0.0
Tiantan,Urban,No Rain,2016,12,7,142.08333333333334,112.20833333333333,0.0
Tiantan,Urban,No Rain,2016,12,8,98.125,65.79166666666667,0.0
Tiantan,Urban,No Rain,2016,12,9,23.416666666666668,44.041666666666664,0.0
Tiantan,Urban,No Rain,2016,12,10,46.5,67.0,0.0
Tiantan,Urban,No Rain,2016,12,11,177.29166666666666,106.79166666666667,0.0
Tiantan,Urban,No Rain,2016,12,12,214.41666666666666,109.33333333333333,0.0
Tiantan,Urban,No Rain,2016,12,13,52.25,55.666666666666664,0.0
Tiantan,Urban,No Rain,2016,12,14,27.041666666666668,53.0,0.0
Tiantan,Urban,No Rain,2016,12,15,27.625,50.916666666666664,0.0
Tiantan,Urban,No Rain,2016,12,16,161.33333333333334,107.125,0.0
Tiantan,Urban,No Rain,2016,12,17,230.41666666666666,111.75,0.0
Tiantan,Urban,No Rain,2016,12,18,243.95833333333334,103.58333333333333,0.0
Tiantan,Urban,No Rain,2016,12,19,245.08333333333334,118.66666666666667,0.0
Tiantan,Urban,No Rain,2016,12,20,383.125,146.66666666666666,0.0
Tiantan,Urban,No Rain,2016,12,21,385.8333333333333,170.66666666666666,0.0
Tiantan,Urban,No Rain,2016,12,22,74.83333333333333,47.208333333333336,0.0
Tiantan,Urban,No Rain,2016,12,23,30.375,53.125,0.0
Tiantan,Urban,No Rain,2016,12,24,110.25,84.58333333333333,0.0
Tiantan,Urban,No Rain,2016,12,25,143.5,102.25,0.0
Tiantan,Urban,No Rain,2016,12,26,44.291666666666664,63.25,0.0
Tiantan,Urban,No Rain,2016,12,27,39.708333333333336,51.125,0.0
Tiantan,Urban,No Rain,2016,12,28,70.14583333333333,43.875,0.0
Tiantan,Urban,No Rain,2016,12,29,67.375,44.0,0.0
Tiantan,Urban,No Rain,2016,12,30,279.25,83.54166666666667,0.0
Tiantan,Urban,No Rain,2016,12,31,346.2083333333333,134.20833333333334,0.0
Tiantan,Urban,No Rain,2017,1,1,409.5416666666667,136.16666666666666,0.0
Tiantan,Urban,No Rain,2017,1,2,231.83333333333334,116.45833333333333,0.0
Tiantan,Urban,No Rain,2017,1,3,356.625,157.25,0.0
Tiantan,Urban,No Rain,2017,1,4,446.0833333333333,154.20833333333334,0.0
Tiantan,Urban,No Rain,2017,1,5,193.125,115.75,0.0
Tiantan,Urban,No Rain,2017,1,6,187.91666666666666,113.625,0.0
Tiantan,Urban,No Rain,2017,1,7,176.875,98.83333333333333,0.012500000000000002
Tiantan,Urban,No Rain,2017,1,8,55.333333333333336,52.208333333333336,0.0
Tiantan,Urban,No Rain,2017,1,9,38.583333333333336,44.0,0.0
Tiantan,Urban,No Rain,2017,1,10,31.75,45.916666666666664,0.0
Tiantan,Urban,No Rain,2017,1,11,92.375,98.95833333333333,0.0
Tiantan,Urban,No Rain,2017,1,12,51.25,67.875,0.0
Tiantan,Urban,No Rain,2017,1,13,14.875,30.291666666666668,0.0
Tiantan,Urban,No Rain,2017,1,14,20.541666666666668,53.916666666666664,0.0
Tiantan,Urban,No Rain,2017,1,15,48.083333333333336,52.375,0.0
Tiantan,Urban,No Rain,2017,1,16,72.5,62.416666666666664,0.0
Tiantan,Urban,No Rain,2017,1,17,135.16666666666666,78.54166666666667,0.0
Tiantan,Urban,No Rain,2017,1,18,37.5,53.958333333333336,0.0
Tiantan,Urban,No Rain,2017,1,19,49.25,45.166666666666664,0.0
Tiantan,Urban,No Rain,2017,1,20,21.791666666666668,43.125,0.0
Tiantan,Urban,No Rain,2017,1,21,28.333333333333332,35.375,0.0
Tiantan,Urban,No Rain,2017,1,22,26.916666666666668,50.291666666666664,0.0
Tiantan,Urban,No Rain,2017,1,23,34.458333333333336,56.166666666666664,0.0
Tiantan,Urban,No Rain,2017,1,24,98.33333333333333,83.91666666666667,0.0
Tiantan,Urban,No Rain,2017,1,25,175.04166666666666,95.14583333333333,0.0
Tiantan,Urban,No Rain,2017,1,26,178.79166666666666,71.41666666666667,0.0
Tiantan,Urban,No Rain,2017,1,27,59.0,27.708333333333332,0.0
Tiantan,Urban,No Rain,2017,1,28,347.4166666666667,70.20833333333333,0.0
Tiantan,Urban,No Rain,2017,1,29,40.458333333333336,24.166666666666668,0.0
Tiantan,Urban,No Rain,2017,1,30,28.375,23.875,0.0
Tiantan,Urban,No Rain,2017,1,31,79.125,45.291666666666664,0.0
Tiantan,Urban,No Rain,2017,2,1,32.75,28.291666666666668,0.0
Tiantan,Urban,No Rain,2017,2,2,96.0,67.20833333333333,0.0
Tiantan,Urban,No Rain,2017,2,3,178.0,88.91666666666667,0.0
